Conductance (S)
0.0007065000833670098
0.0009085003838414122
0.0009179996787001125
0.0009244997993835436
0.0009309998752460167
0.000933999835616029
0.0009374997070313416
0.0009374997070313416
0.0009374997070313416
0.0009405001956240408
0.0009440000302080011
0.0009440000302080011
0.0009440000302080011
0.0009440000302080011
0.0009470001875060372
0.0009504998678805184
0.0009504998678805184
0.0009504998678805184
0.0009534997253920791
0.0009534997253920791
0.0009534997253920791
0.000956500280254582
0.000956500280254582
0.0009599996928000983
0.0009599996928000983
0.0009599996928000983
0.0009599996928000983
0.0009629996282821434
0.0009599996928000983
0.0009599996928000983
0.0009629996282821434
0.0009629996282821434
0.0009629996282821434
0.0009665001386927699
0.0009665001386927699
0.0009665001386927699
0.0009665001386927699
0.0009665001386927699
0.0009694995443352141
0.0009694995443352141
0.0009694995443352141
0.0009694995443352141
0.0009694995443352141
0.0009694995443352141
0.0009694995443352141
0.0009694995443352141
0.0009694995443352141
0.0009730002169790484
0.0009730002169790484
0.0009730002169790484
0.0009760001561600251
